date,sector,annual_total,seasonal_weight,final_weight,monthly_emission
2005-01-01,industry,60.0,0.08507596307095715,0.06982873647719846,4.189724188631907
2005-02-01,industry,60.0,0.07802960668847793,0.06575799356003031,3.945479613601819
2005-03-01,industry,60.0,0.08165440990500446,0.08330113578693793,4.998068147216276
2005-04-01,industry,60.0,0.08024288845147394,0.08364887505629366,5.01893250337762
2005-05-01,industry,60.0,0.08315699562931268,0.08947119650957731,5.368271790574639
2005-06-01,industry,60.0,0.08563854474506132,0.09347872810384551,5.60872368623073
2005-07-01,industry,60.0,0.08969601340289703,0.0983502943338099,5.901017660028594
2005-08-01,industry,60.0,0.08844125021887857,0.09699112836539327,5.819467701923596
2005-09-01,industry,60.0,0.08438217915201138,0.08977920086379272,5.386752051827563
2005-10-01,industry,60.0,0.08095573624492837,0.07155837128447166,4.2935022770683
2005-11-01,industry,60.0,0.08312255196470393,0.08203890724700348,4.9223344348202085
2005-12-01,industry,60.0,0.07960386052629317,0.07579543241164563,4.547725944698738
2006-01-01,industry,61.07637768219875,0.08507596307095715,0.07030533452183695,4.29399516432904
2006-02-01,industry,61.07637768219875,0.07802960668847793,0.065074109237557,3.9744908731256907
2006-03-01,industry,61.07637768219875,0.08165440990500446,0.0817948350723826,4.9957322393339965
2006-04-01,industry,61.07637768219875,0.08024288845147394,0.08244403183229708,5.035382825832593
2006-05-01,industry,61.07637768219875,0.08315699562931268,0.08945691734950746,5.463704470323756
2006-06-01,industry,61.07637768219875,0.08563854474506132,0.09340571483668134,5.704882717040905
2006-07-01,industry,61.07637768219875,0.08969601340289703,0.1003686951712503,6.1301563337487615
2006-08-01,industry,61.07637768219875,0.08844125021887857,0.09655362035342427,5.897145383289374
2006-09-01,industry,61.07637768219875,0.08438217915201138,0.08983331021780375,5.486693183304706
2006-10-01,industry,61.07637768219875,0.08095573624492837,0.07025540506557239,4.290945654000758
2006-11-01,industry,61.07637768219875,0.08312255196470393,0.08331469631576044,5.088559858659077
2006-12-01,industry,61.07637768219875,0.07960386052629317,0.07719333002592645,4.714688979210097
2007-01-01,industry,62.14418989737588,0.08507596307095715,0.06953008683103735,4.3208909196090195
2007-02-01,industry,62.14418989737588,0.07802960668847793,0.06523313674523838,4.053860437497582
