date,sector,annual_total,seasonal_weight,final_weight,monthly_emission
2005-01-01,building,52.02656795725493,0.08507596307095715,0.06982873647719846,3.632949503700212
2005-02-01,building,52.02656795725493,0.07802960668847793,0.06575799356003031,3.4211627206836495
2005-03-01,building,52.02656795725493,0.08165440990500446,0.08330113578693793,4.333872201935647
2005-04-01,building,52.02656795725493,0.08024288845147394,0.08364887505629366,4.351963882664189
2005-05-01,building,52.02656795725493,0.08315699562931268,0.08947119650957731,4.654879285422434
2005-06-01,building,52.02656795725493,0.08563854474506132,0.09347872810384551,4.8633774002524754
2005-07-01,building,52.02656795725493,0.08969601340289703,0.0983502943338099,5.1168282717739855
2005-08-01,building,52.02656795725493,0.08844125021887857,0.09699112836539327,5.046115531152969
2005-09-01,building,52.02656795725493,0.08438217915201138,0.08977920086379272,4.670903694888152
2005-10-01,building,52.02656795725493,0.08095573624492837,0.07155837128447166,3.722936466542045
2005-11-01,building,52.02656795725493,0.08312255196470393,0.08203890724700348,4.268202783025161
2005-12-01,building,52.02656795725493,0.07960386052629317,0.07579543241164563,3.9433762152140046
2006-01-01,building,53.281809009346894,0.08507596307095715,0.07030533452183695,3.745995406330759
2006-02-01,building,53.281809009346894,0.07802960668847793,0.065074109237557,3.467266259848889
2006-03-01,building,53.281809009346894,0.08165440990500446,0.0817948350723826,4.358176780277718
2006-04-01,building,53.281809009346894,0.08024288845147394,0.08244403183229708,4.392767158048969
2006-05-01,building,53.281809009346894,0.08315699562931268,0.08945691734950746,4.766426384781387
2006-06-01,building,53.281809009346894,0.08563854474506132,0.09340571483668134,4.976825458309574
2006-07-01,building,53.281809009346894,0.08969601340289703,0.1003686951712503,5.347825646631916
2006-08-01,building,53.281809009346894,0.08844125021887857,0.09655362035342427,5.14455155883214
2006-09-01,building,53.281809009346894,0.08438217915201138,0.08983331021780375,4.78648127770243
2006-10-01,building,53.281809009346894,0.08095573624492837,0.07025540506557239,3.7433350745781304
2006-11-01,building,53.281809009346894,0.08312255196470393,0.08331469631576044,4.4391577367680854
2006-12-01,building,53.281809009346894,0.07960386052629317,0.07719333002592645,4.113000267236896
2007-01-01,building,54.56165948383952,0.08507596307095715,0.06953008683103735,3.7936769215568544
2007-02-01,building,54.56165948383952,0.07802960668847793,0.06523313674523838,3.559228194156436
2007-03-01,building,54.56165948383952,0.08165440990500446,0.08160589887446565,4.452553266261238
2007-04-01,building,54.56165948383952,0.08024288845147394,0.08339680381398909,4.550268011739441
2007-05-01,building,54.56165948383952,0.08315699562931268,0.08802644868039475,4.8028691184713725
2007-06-01,building,54.56165948383952,0.08563854474506132,0.0943197940150599,5.1462444836355825
2007-07-01,building,54.56165948383952,0.08969601340289703,0.09935566344990403,5.421009876944623
2007-08-01,building,54.56165948383952,0.08844125021887857,0.09656900427365432,5.268965127872571
2007-09-01,building,54.56165948383952,0.08438217915201138,0.09066821288366997,4.947008157367072
2007-10-01,building,54.56165948383952,0.08095573624492837,0.07092956193673701,3.8700346057301496
2007-11-01,building,54.56165948383952,0.08312255196470393,0.08255210307701076,4.504179737762682
2007-12-01,building,54.56165948383952,0.07960386052629317,0.07781328541883882,4.245621982341499
2008-01-01,building,55.86252729376405,0.08507596307095715,0.06946337299879546,3.8803995700621243
2008-02-01,building,55.86252729376405,0.07802960668847793,0.06411684608948205,3.5817290646637603
2008-03-01,building,55.86252729376405,0.08165440990500446,0.08109572613826696,4.530212214806553
